Fol_2018-05-14.09_12_33.1_4.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
26      3.70390 -46.68066 -44.58381  -1.65958   0.65733  -7.05625     (-0.657,-39.273) (-0.345,-3.704) (-35.861,-7.056) 2.23013  9.1546  
27      3.69927 -46.63902 -44.57375  -1.69800   0.65190  -7.04914     (-0.652,-39.240) (-0.394,-3.699) (-35.871,-7.049) 2.23247  9.11892  
28      3.69464 -46.59739 -44.56370  -1.73642   0.64648  -7.04203     (-0.646,-39.208) (-0.443,-3.695) (-35.881,-7.042) 2.23646  9.08349  
29      3.69002 -46.55575 -44.55364  -1.77484   0.64105  -7.03492     (-0.641,-39.176) (-0.493,-3.690) (-35.892,-7.035) 2.24208  9.04834  
30      3.68539 -46.51411 -44.54359  -1.81326   0.63562  -7.02781     (-0.636,-39.143) (-0.542,-3.685) (-35.902,-7.028) 2.24932  9.01345  
31      3.68076 -46.47247 -44.53354  -1.85168   0.63020  -7.02070     (-0.630,-39.111) (-0.591,-3.681) (-35.912,-7.021) 2.25816  8.97884  
32      3.67613 -46.43084 -44.52348  -1.89010   0.62477  -7.01359     (-0.625,-39.079) (-0.641,-3.676) (-35.922,-7.014) 2.2686  8.94451  
33      3.67151 -46.38920 -44.51343  -1.92851   0.61935  -7.00648     (-0.619,-39.046) (-0.690,-3.672) (-35.932,-7.006) 2.2806  8.91046  
34      3.66688 -46.34756 -44.50338  -1.96693   0.61392  -6.99937     (-0.614,-39.014) (-0.739,-3.667) (-35.942,-6.999) 2.29414  8.87669  
35      3.66225 -46.30592 -44.49332  -2.00535   0.60849  -6.99226     (-0.608,-38.981) (-0.788,-3.662) (-35.952,-6.992) 2.3092  8.84321  
36      3.65763 -46.26428 -44.48327  -2.04377   0.60307  -6.98515     (-0.603,-38.949) (-0.838,-3.658) (-35.962,-6.985) 2.32574  8.81002  
37      3.65300 -46.22265 -44.47322  -2.08219   0.59764  -6.97804     (-0.598,-38.917) (-0.887,-3.653) (-35.972,-6.978) 2.34374  8.77712  
38      3.64837 -46.18101 -44.46316  -2.12061   0.59221  -6.97093     (-0.592,-38.884) (-0.936,-3.648) (-35.982,-6.971) 2.36315  8.74452  
39      3.64374 -46.13937 -44.45311  -2.15903   0.58679  -6.96382     (-0.587,-38.852) (-0.985,-3.644) (-35.992,-6.964) 2.38395  8.71223  
40      3.63912 -46.09773 -44.44305  -2.19745   0.58136  -6.95671     (-0.581,-38.820) (-1.035,-3.639) (-36.002,-6.957) 2.4061  8.68023  
41      3.63449 -46.05610 -44.43300  -2.23586   0.57593  -6.94960     (-0.576,-38.787) (-1.084,-3.634) (-36.012,-6.950) 2.42956  8.64854  
42      3.62986 -46.01446 -44.42295  -2.27428   0.57051  -6.94249     (-0.571,-38.755) (-1.133,-3.630) (-36.022,-6.942) 2.4543  8.61716  
43      3.62523 -45.97282 -44.41289  -2.31270   0.56508  -6.93538     (-0.565,-38.722) (-1.183,-3.625) (-36.032,-6.935) 2.48027  8.5861  
44      3.62061 -45.93118 -44.40284  -2.35112   0.55965  -6.92827     (-0.560,-38.690) (-1.232,-3.621) (-36.042,-6.928) 2.50745  8.55535  
45      3.61598 -45.88955 -44.39279  -2.38954   0.55423  -6.92115     (-0.554,-38.658) (-1.281,-3.616) (-36.052,-6.921) 2.53578  8.52492  
46      3.61135 -45.84791 -44.38273  -2.42796   0.54880  -6.91404     (-0.549,-38.625) (-1.330,-3.611) (-36.062,-6.914) 2.56523  8.49482  
47      3.60673 -45.80627 -44.37268  -2.46638   0.54337  -6.90693     (-0.543,-38.593) (-1.380,-3.607) (-36.072,-6.907) 2.59577  8.46504  
48      3.60210 -45.76463 -44.36262  -2.50479   0.53795  -6.89982     (-0.538,-38.560) (-1.429,-3.602) (-36.083,-6.900) 2.62735  8.4356  
49      3.59747 -45.72300 -44.35257  -2.54321   0.53252  -6.89271     (-0.533,-38.528) (-1.478,-3.597) (-36.093,-6.893) 2.65995  8.40649  
50      3.59284 -45.68136 -44.34252  -2.58163   0.52710  -6.88560     (-0.527,-38.496) (-1.527,-3.593) (-36.103,-6.886) 2.69351  8.37772  
51      3.58822 -45.63972 -44.33246  -2.62005   0.52167  -6.87849     (-0.522,-38.463) (-1.577,-3.588) (-36.113,-6.878) 2.72801  8.34929  
52      3.58359 -45.59808 -44.32241  -2.65847   0.51624  -6.87138     (-0.516,-38.431) (-1.626,-3.584) (-36.123,-6.871) 2.76341  8.3212  
53      3.57896 -45.55645 -44.31236  -2.69689   0.51082  -6.86427     (-0.511,-38.399) (-1.675,-3.579) (-36.133,-6.864) 2.79967  8.29347  
54      3.57433 -45.51481 -44.30230  -2.73531   0.50539  -6.85716     (-0.505,-38.366) (-1.725,-3.574) (-36.143,-6.857) 2.83677  8.26608  
55      3.56971 -45.47317 -44.29225  -2.77373   0.49996  -6.85005     (-0.500,-38.334) (-1.774,-3.570) (-36.153,-6.850) 2.87467  8.23905  
56      3.56508 -45.43153 -44.28219  -2.81214   0.49454  -6.84294     (-0.495,-38.301) (-1.823,-3.565) (-36.163,-6.843) 2.91334  8.21238  
57      3.56045 -45.38989 -44.27214  -2.85056   0.48911  -6.83583     (-0.489,-38.269) (-1.872,-3.560) (-36.173,-6.836) 2.95275  8.18607  
58      3.55583 -45.34826 -44.26209  -2.88898   0.48368  -6.82872     (-0.484,-38.237) (-1.922,-3.556) (-36.183,-6.829) 2.99287  8.16013  
59      3.55120 -45.30662 -44.25203  -2.92740   0.47826  -6.82161     (-0.478,-38.204) (-1.971,-3.551) (-36.193,-6.822) 3.03367  8.13456  
60      3.54657 -45.26498 -44.24198  -2.96582   0.47283  -6.81450     (-0.473,-38.172) (-2.020,-3.547) (-36.203,-6.814) 3.07513  8.10936  
61      3.54194 -45.22334 -44.23193  -3.00424   0.46740  -6.80739     (-0.467,-38.139) (-2.069,-3.542) (-36.213,-6.807) 3.11722  8.08454  
62      3.53732 -45.18171 -44.22187  -3.04266   0.46198  -6.80028     (-0.462,-38.107) (-2.119,-3.537) (-36.223,-6.800) 3.15991  8.0601  
63      3.53269 -45.14007 -44.21182  -3.08108   0.45655  -6.79317     (-0.457,-38.075) (-2.168,-3.533) (-36.233,-6.793) 3.20317  8.03604  
64      3.52806 -45.09843 -44.20176  -3.11949   0.45112  -6.78606     (-0.451,-38.042) (-2.217,-3.528) (-36.243,-6.786) 3.247  8.01236  
65      3.52343 -45.05679 -44.19171  -3.15791   0.44570  -6.77894     (-0.446,-38.010) (-2.267,-3.523) (-36.253,-6.779) 3.29136  7.98908  
66      3.51881 -45.01516 -44.18166  -3.19633   0.44027  -6.77183     (-0.440,-37.978) (-2.316,-3.519) (-36.263,-6.772) 3.33623  7.96619  
67      3.51418 -44.97352 -44.17160  -3.23475   0.43485  -6.76472     (-0.435,-37.945) (-2.365,-3.514) (-36.274,-6.765) 3.3816  7.9437  
68      3.50955 -44.93188 -44.16155  -3.27317   0.42942  -6.75761     (-0.429,-37.913) (-2.414,-3.510) (-36.284,-6.758) 3.42744  7.92161  
69      3.50493 -44.89024 -44.15150  -3.31159   0.42399  -6.75050     (-0.424,-37.880) (-2.464,-3.505) (-36.294,-6.751) 3.47373  7.89993  
70      3.50030 -44.84861 -44.14144  -3.35001   0.41857  -6.74339     (-0.419,-37.848) (-2.513,-3.500) (-36.304,-6.743) 3.52046  7.87865  
71      3.49567 -44.80697 -44.13139  -3.38842   0.41314  -6.73628     (-0.413,-37.816) (-2.562,-3.496) (-36.314,-6.736) 3.56761  7.85778  
72      3.49104 -44.76533 -44.12133  -3.42684   0.40771  -6.72917     (-0.408,-37.783) (-2.611,-3.491) (-36.324,-6.729) 3.61516  7.83732  
73      3.48642 -44.72369 -44.11128  -3.46526   0.40229  -6.72206     (-0.402,-37.751) (-2.661,-3.486) (-36.334,-6.722) 3.6631  7.81729  
74      3.48179 -44.68206 -44.10123  -3.50368   0.39686  -6.71495     (-0.397,-37.718) (-2.710,-3.482) (-36.344,-6.715) 3.71141  7.79767  
75      3.47716 -44.64042 -44.09117  -3.54210   0.39143  -6.70784     (-0.391,-37.686) (-2.759,-3.477) (-36.354,-6.708) 3.76007  7.77847  
76      3.47254 -44.59878 -44.08112  -3.58052   0.38601  -6.70073     (-0.386,-37.654) (-2.809,-3.473) (-36.364,-6.701) 3.80908  7.75971  
77      3.46791 -44.55714 -44.07107  -3.61894   0.38058  -6.69362     (-0.381,-37.621) (-2.858,-3.468) (-36.374,-6.694) 3.85843  7.74137  
78      3.46328 -44.51551 -44.06101  -3.65736   0.37515  -6.68651     (-0.375,-37.589) (-2.907,-3.463) (-36.384,-6.687) 3.90809  7.72346  
79      3.45865 -44.47387 -44.05096  -3.69577   0.36973  -6.67940     (-0.370,-37.557) (-2.956,-3.459) (-36.394,-6.679) 3.95806  7.706  
80      3.45403 -44.43223 -44.04090  -3.73419   0.36430  -6.67229     (-0.364,-37.524) (-3.006,-3.454) (-36.404,-6.672) 4.00832  7.68896  
81      3.44940 -44.39059 -44.03085  -3.77261   0.35887  -6.66518     (-0.359,-37.492) (-3.055,-3.449) (-36.414,-6.665) 4.05886  7.67238  
82      3.44477 -44.34895 -44.02080  -3.81103   0.35345  -6.65807     (-0.353,-37.459) (-3.104,-3.445) (-36.424,-6.658) 4.10968  7.65623  
83      3.44014 -44.30732 -44.01074  -3.84945   0.34802  -6.65096     (-0.348,-37.427) (-3.153,-3.440) (-36.434,-6.651) 4.16077  7.64054  
84      3.43552 -44.26568 -44.00069  -3.88787   0.34260  -6.64384     (-0.343,-37.395) (-3.203,-3.436) (-36.444,-6.644) 4.2121  7.60756  
85      3.43089 -44.22404 -43.99064  -3.92629   0.33717  -6.63673     (-0.337,-37.362) (-3.252,-3.431) (-36.455,-6.637) 4.26369  7.56915  
86      3.42626 -44.18240 -43.98058  -3.96470   0.33174  -6.62962     (-0.332,-37.330) (-3.301,-3.426) (-36.465,-6.630) 4.3155  7.53103  
87      3.42164 -44.14077 -43.97053  -4.00312   0.32632  -6.62251     (-0.326,-37.297) (-3.350,-3.422) (-36.475,-6.623) 4.36755  7.49321  
88      3.41701 -44.09913 -43.96048  -4.04154   0.32089  -6.61540     (-0.321,-37.265) (-3.400,-3.417) (-36.485,-6.615) 4.41981  7.45569  
89      3.41238 -44.05749 -43.95042  -4.07996   0.31546  -6.60829     (-0.315,-37.233) (-3.449,-3.412) (-36.495,-6.608) 4.47229  7.41847  
90      3.40775 -44.01585 -43.94037  -4.11838   0.31004  -6.60118     (-0.310,-37.200) (-3.498,-3.408) (-36.505,-6.601) 4.52497  7.38157  
91      3.40313 -43.97422 -43.93031  -4.15680   0.30461  -6.59407     (-0.305,-37.168) (-3.548,-3.403) (-36.515,-6.594) 4.57785  7.34498  
92      3.39850 -43.93258 -43.92026  -4.19522   0.29918  -6.58696     (-0.299,-37.136) (-3.597,-3.398) (-36.525,-6.587) 4.63092  7.30871  
93      3.39387 -43.89094 -43.91021  -4.23364   0.29376  -6.57985     (-0.294,-37.103) (-3.646,-3.394) (-36.535,-6.580) 4.64257  7.27276  
94      3.38924 -43.84930 -43.90015  -4.27205   0.28833  -6.57274     (-0.288,-37.071) (-3.695,-3.389) (-36.545,-6.573) 4.65178  7.23715  
95      3.38462 -43.80767 -43.89010  -4.31047   0.28290  -6.56563     (-0.283,-37.038) (-3.745,-3.385) (-36.555,-6.566) 4.66177  7.20187  
96      3.37999 -43.76603 -43.88005  -4.34889   0.27748  -6.55852     (-0.277,-37.006) (-3.794,-3.380) (-36.565,-6.559) 4.67252  7.16693  
97      3.37536 -43.72439 -43.86999  -4.38731   0.27205  -6.55141     (-0.272,-36.974) (-3.843,-3.375) (-36.575,-6.551) 4.68404  7.13233  
98      3.37074 -43.68275 -43.85994  -4.42573   0.26662  -6.54430     (-0.267,-36.941) (-3.892,-3.371) (-36.585,-6.544) 4.69631  7.09809  
99      3.36611 -43.64112 -43.84988  -4.46415   0.26120  -6.53719     (-0.261,-36.909) (-3.942,-3.366) (-36.595,-6.537) 4.70933  7.0642  
100      3.36148 -43.59948 -43.83983  -4.50257   0.25577  -6.53008     (-0.256,-36.877) (-3.991,-3.361) (-36.605,-6.530) 4.72309  7.03067  
101      3.35685 -43.55784 -43.82978  -4.54099   0.25035  -6.52297     (-0.250,-36.844) (-4.040,-3.357) (-36.615,-6.523) 4.73759  6.9975  
102      3.35223 -43.51620 -43.81972  -4.57940   0.24492  -6.51586     (-0.245,-36.812) (-4.090,-3.352) (-36.625,-6.516) 4.75282  6.9647  
103      3.34760 -43.47457 -43.80967  -4.61782   0.23949  -6.50874     (-0.239,-36.779) (-4.139,-3.348) (-36.635,-6.509) 4.76877  6.93228  
104      3.34297 -43.43293 -43.79962  -4.65624   0.23407  -6.50163     (-0.234,-36.747) (-4.188,-3.343) (-36.646,-6.502) 4.78543  6.90024  
105      3.33834 -43.39129 -43.78956  -4.69466   0.22864  -6.49452     (-0.229,-36.715) (-4.237,-3.338) (-36.656,-6.495) 4.80281  6.86859  
106      3.33372 -43.34965 -43.77951  -4.73308   0.22321  -6.48741     (-0.223,-36.682) (-4.287,-3.334) (-36.666,-6.487) 4.82088  6.83733  
107      3.32909 -43.30801 -43.76945  -4.77150   0.21779  -6.48030     (-0.218,-36.650) (-4.336,-3.329) (-36.676,-6.480) 4.83965  6.80646  
108      3.32446 -43.26638 -43.75940  -4.80992   0.21236  -6.47319     (-0.212,-36.617) (-4.385,-3.324) (-36.686,-6.473) 4.85911  6.776  
109      3.31984 -43.22474 -43.74935  -4.84833   0.20693  -6.46608     (-0.207,-36.585) (-4.434,-3.320) (-36.696,-6.466) 4.87924  6.74595  
110      3.31521 -43.18310 -43.73929  -4.88675   0.20151  -6.45897     (-0.202,-36.553) (-4.484,-3.315) (-36.706,-6.459) 4.90003  6.71631  
111      3.31058 -43.14146 -43.72924  -4.92517   0.19608  -6.45186     (-0.196,-36.520) (-4.533,-3.311) (-36.716,-6.452) 4.92149  6.68708  
112      3.30595 -43.09983 -43.71919  -4.96359   0.19065  -6.44475     (-0.191,-36.488) (-4.582,-3.306) (-36.726,-6.445) 4.9436  6.65829  
113      3.30133 -43.05819 -43.70913  -5.00201   0.18523  -6.43764     (-0.185,-36.456) (-4.632,-3.301) (-36.736,-6.438) 4.96635  6.62992  
114      3.29670 -43.01655 -43.69908  -5.04043   0.17980  -6.43053     (-0.180,-36.423) (-4.681,-3.297) (-36.746,-6.431) 4.98973  6.60198  
115      3.29207 -42.97491 -43.68902  -5.07885   0.17437  -6.42342     (-0.174,-36.391) (-4.730,-3.292) (-36.756,-6.423) 5.01374  6.57449  
116      3.28745 -42.93328 -43.67897  -5.11727   0.16895  -6.41631     (-0.169,-36.358) (-4.779,-3.287) (-36.766,-6.416) 5.03837  6.54745  
117      3.28282 -42.89164 -43.66892  -5.15568   0.16352  -6.40920     (-0.164,-36.326) (-4.829,-3.283) (-36.776,-6.409) 5.0636  6.52085  
118      3.27819 -42.85000 -43.65886  -5.19410   0.15810  -6.40209     (-0.158,-36.294) (-4.878,-3.278) (-36.786,-6.402) 5.08943  6.49472  
119      3.27356 -42.80836 -43.64881  -5.23252   0.15267  -6.39498     (-0.153,-36.261) (-4.927,-3.274) (-36.796,-6.395) 5.11585  6.46904  
120      3.26894 -42.76673 -43.63876  -5.27094   0.14724  -6.38787     (-0.147,-36.229) (-4.976,-3.269) (-36.806,-6.388) 5.14285  6.44384  
121      3.26431 -42.72509 -43.62870  -5.30936   0.14182  -6.38076     (-0.142,-36.196) (-5.026,-3.264) (-36.816,-6.381) 5.17041  6.41911  
122      3.25968 -42.68345 -43.61865  -5.34778   0.13639  -6.37365     (-0.136,-36.164) (-5.075,-3.260) (-36.827,-6.374) 5.19854  6.39486  
123      3.25505 -42.64181 -43.60859  -5.38620   0.13096  -6.36653     (-0.131,-36.132) (-5.124,-3.255) (-36.837,-6.367) 5.22723  6.37109  
124      3.25043 -42.60018 -43.59854  -5.42461   0.12554  -6.35942     (-0.126,-36.099) (-5.174,-3.250) (-36.847,-6.359) 5.25645  6.34782  
125      3.24580 -42.55854 -43.58849  -5.46303   0.12011  -6.35231     (-0.120,-36.067) (-5.223,-3.246) (-36.857,-6.352) 5.28621  6.32504  
126      3.24117 -42.51690 -43.57843  -5.50145   0.11468  -6.34520     (-0.115,-36.035) (-5.272,-3.241) (-36.867,-6.345) 5.3165  6.30276  
127      3.23655 -42.47526 -43.56838  -5.53987   0.10926  -6.33809     (-0.109,-36.002) (-5.321,-3.237) (-36.877,-6.338) 5.3473  6.28099  
128      3.23192 -42.43362 -43.55833  -5.57829   0.10383  -6.33098     (-0.104,-35.970) (-5.371,-3.232) (-36.887,-6.331) 5.37861  6.25973  
129      3.22729 -42.39199 -43.54827  -5.61671   0.09840  -6.32387     (-0.098,-35.937) (-5.420,-3.227) (-36.897,-6.324) 5.41042  6.23899  
130      3.22266 -42.35035 -43.53822  -5.65513   0.09298  -6.31676     (-0.093,-35.905) (-5.469,-3.223) (-36.907,-6.317) 5.44272  6.21877  
131      3.21804 -42.30871 -43.52817  -5.69355   0.08755  -6.30965     (-0.088,-35.873) (-5.518,-3.218) (-36.917,-6.310) 5.4755  6.19908  
132      3.21341 -42.26707 -43.51811  -5.73196   0.08212  -6.30254     (-0.082,-35.840) (-5.568,-3.213) (-36.927,-6.303) 5.50875  6.17992  
133      3.20878 -42.22544 -43.50806  -5.77038   0.07670  -6.29543     (-0.077,-35.808) (-5.617,-3.209) (-36.937,-6.295) 5.54247  6.1613  
134      3.20415 -42.18380 -43.49800  -5.80880   0.07127  -6.28832     (-0.071,-35.775) (-5.666,-3.204) (-36.947,-6.288) 5.57664  6.14322  
135      3.19953 -42.14216 -43.48795  -5.84722   0.06585  -6.28121     (-0.066,-35.743) (-5.716,-3.200) (-36.957,-6.281) 5.61126  6.12569  
136      3.19490 -42.10052 -43.47790  -5.88564   0.06042  -6.27410     (-0.060,-35.711) (-5.765,-3.195) (-36.967,-6.274) 5.64632  6.10871  
137      3.19027 -42.05889 -43.46784  -5.92406   0.05499  -6.26699     (-0.055,-35.678) (-5.814,-3.190) (-36.977,-6.267) 5.68181  6.09228  
138      3.18565 -42.01725 -43.45779  -5.96248   0.04957  -6.25988     (-0.050,-35.646) (-5.863,-3.186) (-36.987,-6.260) 5.71772  6.07642  
139      3.18102 -41.97561 -43.44774  -6.00090   0.04414  -6.25277     (-0.044,-35.614) (-5.913,-3.181) (-36.997,-6.253) 5.75405  6.06112  
140      3.17639 -41.93397 -43.43768  -6.03931   0.03871  -6.24566     (-0.039,-35.581) (-5.962,-3.176) (-37.007,-6.246) 5.79079  6.0464  
141      3.17176 -41.89234 -43.42763  -6.07773   0.03329  -6.23855     (-0.033,-35.549) (-6.011,-3.172) (-37.018,-6.239) 5.82793  6.03224  
142      3.16714 -41.85070 -43.41757  -6.11615   0.02786  -6.23143     (-0.028,-35.516) (-6.060,-3.167) (-37.028,-6.231) 5.86545  6.01867  
143      3.16251 -41.80906 -43.40752  -6.15457   0.02243  -6.22432     (-0.022,-35.484) (-6.110,-3.163) (-37.038,-6.224) 5.90337  6.00568  
144      3.15788 -41.76742 -43.39747  -6.19299   0.01701  -6.21721     (-0.017,-35.452) (-6.159,-3.158) (-37.048,-6.217) 5.94166  5.99327  
145      3.15325 -41.72579 -43.38741  -6.23141   0.01158  -6.21010     (-0.012,-35.419) (-6.208,-3.153) (-37.058,-6.210) 5.98032  5.98145  
146      3.14863 -41.68415 -43.37736  -6.26983   0.00615  -6.20299     (-0.006,-35.387) (-6.258,-3.149) (-37.068,-6.203) 5.97022  5.97022  
147      3.14400 -41.64251 -43.36731  -6.30824   0.00073  -6.19588     (-0.001,-35.355) (-6.307,-3.144) (-37.078,-6.196) 5.9596  5.9596  
148      3.13937 -41.60087 -43.35725  -6.34666  -0.00470  -6.18877     (-0.005,-35.327) (-6.351,-37.083) (-3.135,-6.184) 5.94829  6.09721  
149      3.13475 -41.55924 -43.34720  -6.38508  -0.01013  -6.18166     (-0.010,-35.300) (-6.395,-37.088) (-3.125,-6.172) 5.93728  6.13575  
150      3.13012 -41.51760 -43.33714  -6.42350  -0.01555  -6.17455     (-0.016,-35.273) (-6.439,-37.092) (-3.115,-6.159) 5.92674  6.17453  
151      3.12549 -41.47596 -43.32709  -6.46192  -0.02098  -6.16744     (-0.021,-35.246) (-6.483,-37.097) (-3.105,-6.146) 5.91669  6.21355  
152      3.12086 -41.43432 -43.31704  -6.50034  -0.02640  -6.16033     (-0.026,-35.219) (-6.527,-37.102) (-3.094,-6.134) 5.90712  6.2528  
153      3.11624 -41.39268 -43.30698  -6.53876  -0.03183  -6.15322     (-0.032,-35.192) (-6.571,-37.106) (-3.084,-6.121) 5.89803  6.29227  
154      3.11161 -41.35105 -43.29693  -6.57718  -0.03726  -6.14611     (-0.037,-35.165) (-6.614,-37.111) (-3.074,-6.109) 5.88944  6.33196  
155      3.10698 -41.30941 -43.28688  -6.61559  -0.04268  -6.13900     (-0.043,-35.138) (-6.658,-37.116) (-3.064,-6.096) 5.88133  6.37187  
156      3.10235 -41.26777 -43.27682  -6.65401  -0.04811  -6.13189     (-0.048,-35.111) (-6.702,-37.120) (-3.054,-6.084) 5.87372  6.41199  
157      3.09773 -41.22613 -43.26677  -6.69243  -0.05354  -6.12478     (-0.054,-35.084) (-6.746,-37.125) (-3.044,-6.071) 5.8666  6.45233  
158      3.09310 -41.18450 -43.25671  -6.73085  -0.05896  -6.11767     (-0.059,-35.057) (-6.790,-37.129) (-3.034,-6.059) 5.85998  6.49286  
159      3.08847 -41.14286 -43.24666  -6.76927  -0.06439  -6.11056     (-0.064,-35.030) (-6.834,-37.134) (-3.024,-6.046) 5.85385  6.5336  
160      3.08385 -41.10122 -43.23661  -6.80769  -0.06982  -6.10345     (-0.070,-35.003) (-6.878,-37.139) (-3.014,-6.034) 5.84822  6.57454  
161      3.07922 -41.05958 -43.22655  -6.84611  -0.07524  -6.09633     (-0.075,-34.976) (-6.921,-37.143) (-3.004,-6.021) 5.8431  6.61567  
162      3.07459 -41.01795 -43.21650  -6.88453  -0.08067  -6.08922     (-0.081,-34.949) (-6.965,-37.148) (-2.994,-6.009) 5.83848  6.65699  
163      3.06996 -40.97631 -43.20645  -6.92294  -0.08610  -6.08211     (-0.086,-34.922) (-7.009,-37.153) (-2.984,-5.996) 5.83436  6.69849  
164      3.06534 -40.93467 -43.19639  -6.96136  -0.09152  -6.07500     (-0.092,-34.896) (-7.053,-37.157) (-2.974,-5.983) 5.83074  6.74018  
165      3.06071 -40.89303 -43.18634  -6.99978  -0.09695  -6.06789     (-0.097,-34.869) (-7.097,-37.162) (-2.964,-5.971) 5.82763  6.78205  
166      3.05608 -40.85140 -43.17628  -7.03820  -0.10238  -6.06078     (-0.102,-34.842) (-7.141,-37.166) (-2.954,-5.958) 5.82503  6.8241  
167      3.05146 -40.80976 -43.16623  -7.07662  -0.10780  -6.05367     (-0.108,-34.815) (-7.184,-37.171) (-2.944,-5.946) 5.82293  6.86632  
168      3.04683 -40.76812 -43.15618  -7.11504  -0.11323  -6.04656     (-0.113,-34.788) (-7.228,-37.176) (-2.934,-5.933) 5.82135  6.90871  
169      3.04220 -40.72648 -43.14612  -7.15346  -0.11865  -6.03945     (-0.119,-34.761) (-7.272,-37.180) (-2.924,-5.921) 5.82026  6.95127  
170      3.03757 -40.68485 -43.13607  -7.19187  -0.12408  -6.03234     (-0.124,-34.734) (-7.316,-37.185) (-2.913,-5.908) 5.81969  6.99399  
